Variavel,Categoria,Geo,Geo_Desc,Ano,Valor,Var_Num,Cat_Num,DescLocal,YCoord
Escolaridade,Terciária,BE,Belgium,2024,9,4,3,Fim,954
Escolaridade,Terciária,BG,Bulgaria,2024,11.4,4,3,Inicio,952
Escolaridade,Terciária,BG,Bulgaria,2024,11.4,4,3,Fim,954
Escolaridade,Terciária,CY,Cyprus,2024,6.6,4,3,Inicio,952
Escolaridade,Terciária,CY,Cyprus,2024,6.6,4,3,Fim,954
Escolaridade,Terciária,CZ,Czechia,2024,4.2,4,3,Inicio,952
Escolaridade,Terciária,CZ,Czechia,2024,4.2,4,3,Fim,954
Escolaridade,Terciária,DE,Germany,2024,11.9,4,3,Inicio,952
Escolaridade,Terciária,DE,Germany,2024,11.9,4,3,Fim,954
Escolaridade,Terciária,DK,Denmark,2024,12.9,4,3,Inicio,952
Escolaridade,Terciária,DK,Denmark,2024,12.9,4,3,Fim,954
Escolaridade,Terciária,EE,Estonia,2024,17,4,3,Inicio,952
Escolaridade,Terciária,EE,Estonia,2024,17,4,3,Fim,954
Escolaridade,Terciária,EL,Greece,2024,10.9,4,3,Inicio,952
Escolaridade,Terciária,EL,Greece,2024,10.9,4,3,Fim,954
Escolaridade,Terciária,ES,Spain,2024,13.4,4,3,Inicio,952
Escolaridade,Terciária,ES,Spain,2024,13.4,4,3,Fim,954
Escolaridade,Terciária,FI,Finland,2024,7.1,4,3,Inicio,952
Escolaridade,Terciária,FI,Finland,2024,7.1,4,3,Fim,954
Escolaridade,Terciária,FR,France,2024,9.5,4,3,Inicio,952
Escolaridade,Terciária,FR,France,2024,9.5,4,3,Fim,954
Escolaridade,Terciária,HR,Croatia,2024,6.9,4,3,Inicio,952
Escolaridade,Terciária,HR,Croatia,2024,6.9,4,3,Fim,954
Escolaridade,Terciária,HU,Hungary,2024,6.1,4,3,Inicio,952
Escolaridade,Terciária,HU,Hungary,2024,6.1,4,3,Fim,954
Escolaridade,Terciária,IE,Ireland,2024,8.2,4,3,Inicio,952
Escolaridade,Terciária,IE,Ireland,2024,8.2,4,3,Fim,954
Escolaridade,Terciária,IT,Italy,2024,9.9,4,3,Inicio,952
Escolaridade,Terciária,IT,Italy,2024,9.9,4,3,Fim,954
Escolaridade,Terciária,LT,Lithuania,2024,13.3,4,3,Inicio,952
Escolaridade,Terciária,LT,Lithuania,2024,13.3,4,3,Fim,954
Escolaridade,Terciária,LU,Luxembourg,2024,8.5,4,3,Inicio,952
Escolaridade,Terciária,LU,Luxembourg,2024,8.5,4,3,Fim,954
Escolaridade,Terciária,LV,Latvia,2024,13.2,4,3,Inicio,952
Escolaridade,Terciária,LV,Latvia,2024,13.2,4,3,Fim,954
Escolaridade,Terciária,MT,Malta,2024,8.4,4,3,Inicio,952
Escolaridade,Terciária,MT,Malta,2024,8.4,4,3,Fim,954
Escolaridade,Terciária,NL,Netherlands,2024,10.2,4,3,Inicio,952
Escolaridade,Terciária,NL,Netherlands,2024,10.2,4,3,Fim,954
Escolaridade,Terciária,NO,Norway,2024,12.5,4,3,Inicio,952
Escolaridade,Terciária,NO,Norway,2024,12.5,4,3,Fim,954
Escolaridade,Terciária,PL,Poland,2024,6.9,4,3,Inicio,952
Escolaridade,Terciária,PL,Poland,2024,6.9,4,3,Fim,954
Escolaridade,Terciária,PT,Portugal,2024,8,4,3,Inicio,952
Escolaridade,Terciária,PT,Portugal,2024,8,4,3,Fim,954
Escolaridade,Terciária,RO,Romania,2024,3.7,4,3,Inicio,952
Escolaridade,Terciária,RO,Romania,2024,3.7,4,3,Fim,954
Escolaridade,Terciária,RS,Serbia,2024,8,4,3,Inicio,952
Escolaridade,Terciária,RS,Serbia,2024,8,4,3,Fim,954
Escolaridade,Terciária,SE,Sweden,2024,11.1,4,3,Inicio,952
Escolaridade,Terciária,SE,Sweden,2024,11.1,4,3,Fim,954
Escolaridade,Terciária,SI,Slovenia,2024,6.4,4,3,Inicio,952
Escolaridade,Terciária,SI,Slovenia,2024,6.4,4,3,Fim,954
Escolaridade,Terciária,SK,Slovakia,2024,9.7,4,3,Inicio,952
Escolaridade,Terciária,SK,Slovakia,2024,9.7,4,3,Fim,954
Escolaridade,Terciária,TR,Türkiye,2024,9.3,4,3,Inicio,952
Escolaridade,Terciária,TR,Türkiye,2024,9.3,4,3,Fim,954
Alojamento,Proprietário com hipoteca,AT,Austria,2024,7.1,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,AT,Austria,2024,7.1,8,1,Fim,845
Alojamento,Proprietário com hipoteca,BE,Belgium,2024,7.5,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,BE,Belgium,2024,7.5,8,1,Fim,845
Alojamento,Proprietário com hipoteca,BG,Bulgaria,2024,23.1,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,BG,Bulgaria,2024,23.1,8,1,Fim,845
Alojamento,Proprietário com hipoteca,CY,Cyprus,2024,6.8,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,CY,Cyprus,2024,6.8,8,1,Fim,845
Alojamento,Proprietário com hipoteca,CZ,Czechia,2024,4.7,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,CZ,Czechia,2024,4.7,8,1,Fim,845
Alojamento,Proprietário com hipoteca,DE,Germany,2024,8.9,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,DE,Germany,2024,8.9,8,1,Fim,845
Alojamento,Proprietário com hipoteca,DK,Denmark,2024,7.5,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,DK,Denmark,2024,7.5,8,1,Fim,845
Alojamento,Proprietário com hipoteca,EE,Estonia,2024,8.1,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,EE,Estonia,2024,8.1,8,1,Fim,845
Alojamento,Proprietário com hipoteca,EL,Greece,2024,22,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,EL,Greece,2024,22,8,1,Fim,845
Alojamento,Proprietário com hipoteca,ES,Spain,2024,18.9,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,ES,Spain,2024,18.9,8,1,Fim,845
Alojamento,Proprietário com hipoteca,FI,Finland,2024,6.1,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,FI,Finland,2024,6.1,8,1,Fim,845
Alojamento,Proprietário com hipoteca,FR,France,2024,8.3,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,FR,France,2024,8.3,8,1,Fim,845
Alojamento,Proprietário com hipoteca,HR,Croatia,2024,7.8,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,HR,Croatia,2024,7.8,8,1,Fim,845
Alojamento,Proprietário com hipoteca,HU,Hungary,2024,10.1,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,HU,Hungary,2024,10.1,8,1,Fim,845
Alojamento,Proprietário com hipoteca,IE,Ireland,2024,6.4,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,IE,Ireland,2024,6.4,8,1,Fim,845
Alojamento,Proprietário com hipoteca,IT,Italy,2024,12.7,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,IT,Italy,2024,12.7,8,1,Fim,845
Alojamento,Proprietário com hipoteca,LT,Lithuania,2024,8.4,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,LT,Lithuania,2024,8.4,8,1,Fim,845
Alojamento,Proprietário com hipoteca,LU,Luxembourg,2024,13.6,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,LU,Luxembourg,2024,13.6,8,1,Fim,845
Alojamento,Proprietário com hipoteca,LV,Latvia,2024,4.4,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,LV,Latvia,2024,4.4,8,1,Fim,845
Alojamento,Proprietário com hipoteca,MT,Malta,2024,8,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,MT,Malta,2024,8,8,1,Fim,845
Alojamento,Proprietário com hipoteca,NL,Netherlands,2024,5.4,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,NL,Netherlands,2024,5.4,8,1,Fim,845
Alojamento,Proprietário com hipoteca,NO,Norway,2024,7.5,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,NO,Norway,2024,7.5,8,1,Fim,845
Alojamento,Proprietário com hipoteca,PL,Poland,2024,6.6,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,PL,Poland,2024,6.6,8,1,Fim,845
Alojamento,Proprietário com hipoteca,PT,Portugal,2024,9.7,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,PT,Portugal,2024,9.7,8,1,Fim,845
Alojamento,Proprietário com hipoteca,RO,Romania,2024,6.4,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,RO,Romania,2024,6.4,8,1,Fim,845
Alojamento,Proprietário com hipoteca,RS,Serbia,2024,5.4,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,RS,Serbia,2024,5.4,8,1,Fim,845
Alojamento,Proprietário com hipoteca,SE,Sweden,2024,5.9,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,SE,Sweden,2024,5.9,8,1,Fim,845
Alojamento,Proprietário com hipoteca,SI,Slovenia,2024,5.7,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,SI,Slovenia,2024,5.7,8,1,Fim,845
Alojamento,Proprietário com hipoteca,SK,Slovakia,2024,12.1,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,SK,Slovakia,2024,12.1,8,1,Fim,845
Alojamento,Proprietário com hipoteca,TR,Türkiye,2024,13.1,8,1,Inicio,843
Alojamento,Proprietário com hipoteca,TR,Türkiye,2024,13.1,8,1,Fim,845
Alojamento,Proprietário sem hipoteca,AT,Austria,2024,9.6,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,AT,Austria,2024,9.6,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,BE,Belgium,2024,13.9,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,BE,Belgium,2024,13.9,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,BG,Bulgaria,2024,29.2,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,BG,Bulgaria,2024,29.2,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,CY,Cyprus,2024,12.9,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,CY,Cyprus,2024,12.9,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,CZ,Czechia,2024,7.5,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,CZ,Czechia,2024,7.5,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,DE,Germany,2024,12.7,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,DE,Germany,2024,12.7,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,DK,Denmark,2024,16.1,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,DK,Denmark,2024,16.1,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,EE,Estonia,2024,23.5,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,EE,Estonia,2024,23.5,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,EL,Greece,2024,24.6,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,EL,Greece,2024,24.6,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,ES,Spain,2024,20.5,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,ES,Spain,2024,20.5,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,FI,Finland,2024,10.2,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,FI,Finland,2024,10.2,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,FR,France,2024,11.9,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,FR,France,2024,11.9,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,HR,Croatia,2024,21.8,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,HR,Croatia,2024,21.8,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,HU,Hungary,2024,20.9,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,HU,Hungary,2024,20.9,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,IE,Ireland,2024,14.8,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,IE,Ireland,2024,14.8,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,IT,Italy,2024,20.4,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,IT,Italy,2024,20.4,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,LT,Lithuania,2024,26.9,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,LT,Lithuania,2024,26.9,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,LU,Luxembourg,2024,13,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,LU,Luxembourg,2024,13,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,LV,Latvia,2024,25.4,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,LV,Latvia,2024,25.4,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,MT,Malta,2024,18.5,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,MT,Malta,2024,18.5,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,NL,Netherlands,2024,15.1,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,NL,Netherlands,2024,15.1,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,NO,Norway,2024,9.2,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,NO,Norway,2024,9.2,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,PL,Poland,2024,16.1,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,PL,Poland,2024,16.1,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,PT,Portugal,2024,21.4,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,PT,Portugal,2024,21.4,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,RO,Romania,2024,28,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,RO,Romania,2024,28,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,RS,Serbia,2024,24,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,RS,Serbia,2024,24,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,SE,Sweden,2024,15.2,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,SE,Sweden,2024,15.2,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,SI,Slovenia,2024,13.8,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,SI,Slovenia,2024,13.8,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,SK,Slovakia,2024,18.7,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,SK,Slovakia,2024,18.7,8,2,Fim,842
Alojamento,Proprietário sem hipoteca,TR,Türkiye,2024,29.8,8,2,Inicio,840
Alojamento,Proprietário sem hipoteca,TR,Türkiye,2024,29.8,8,2,Fim,842
Alojamento,"Inquilino, renda social",AT,Austria,2024,22.3,8,4,Inicio,834
Alojamento,"Inquilino, renda social",AT,Austria,2024,22.3,8,4,Fim,836
Alojamento,"Inquilino, renda social",BE,Belgium,2024,47.9,8,4,Inicio,834
Alojamento,"Inquilino, renda social",BE,Belgium,2024,47.9,8,4,Fim,836
Alojamento,"Inquilino, renda social",BG,Bulgaria,2024,40.1,8,4,Inicio,834
Alojamento,"Inquilino, renda social",BG,Bulgaria,2024,40.1,8,4,Fim,836
Alojamento,"Inquilino, renda social",CY,Cyprus,2024,31.2,8,4,Inicio,834
Alojamento,"Inquilino, renda social",CY,Cyprus,2024,31.2,8,4,Fim,836
Alojamento,"Inquilino, renda social",CZ,Czechia,2024,14.6,8,4,Inicio,834
Alojamento,"Inquilino, renda social",CZ,Czechia,2024,14.6,8,4,Fim,836
Alojamento,"Inquilino, renda social",DE,Germany,2024,43.5,8,4,Inicio,834
Alojamento,"Inquilino, renda social",DE,Germany,2024,43.5,8,4,Fim,836
Alojamento,"Inquilino, renda social",DK,Denmark,2024,,8,4,Inicio,834
Alojamento,"Inquilino, renda social",DK,Denmark,2024,,8,4,Fim,836
Alojamento,"Inquilino, renda social",EE,Estonia,2024,41.2,8,4,Inicio,834
Alojamento,"Inquilino, renda social",EE,Estonia,2024,41.2,8,4,Fim,836
Alojamento,"Inquilino, renda social",EL,Greece,2024,35.8,8,4,Inicio,834
Alojamento,"Inquilino, renda social",EL,Greece,2024,35.8,8,4,Fim,836
Alojamento,"Inquilino, renda social",ES,Spain,2024,42.3,8,4,Inicio,834
Alojamento,"Inquilino, renda social",ES,Spain,2024,42.3,8,4,Fim,836
Alojamento,"Inquilino, renda social",FI,Finland,2024,36.6,8,4,Inicio,834
Alojamento,"Inquilino, renda social",FI,Finland,2024,36.6,8,4,Fim,836
Alojamento,"Inquilino, renda social",FR,France,2024,42.5,8,4,Inicio,834
Alojamento,"Inquilino, renda social",FR,France,2024,42.5,8,4,Fim,836
Alojamento,"Inquilino, renda social",HR,Croatia,2024,32.7,8,4,Inicio,834
Alojamento,"Inquilino, renda social",HR,Croatia,2024,32.7,8,4,Fim,836
Alojamento,"Inquilino, renda social",HU,Hungary,2024,29.8,8,4,Inicio,834
Alojamento,"Inquilino, renda social",HU,Hungary,2024,29.8,8,4,Fim,836
Alojamento,"Inquilino, renda social",IE,Ireland,2024,33.9,8,4,Inicio,834
Alojamento,"Inquilino, renda social",IE,Ireland,2024,33.9,8,4,Fim,836
Alojamento,"Inquilino, renda social",IT,Italy,2024,36.6,8,4,Inicio,834
Alojamento,"Inquilino, renda social",IT,Italy,2024,36.6,8,4,Fim,836
Alojamento,"Inquilino, renda social",LT,Lithuania,2024,50.9,8,4,Inicio,834
Alojamento,"Inquilino, renda social",LT,Lithuania,2024,50.9,8,4,Fim,836
Alojamento,"Inquilino, renda social",LU,Luxembourg,2024,34.9,8,4,Inicio,834
Alojamento,"Inquilino, renda social",LU,Luxembourg,2024,34.9,8,4,Fim,836
Alojamento,"Inquilino, renda social",LV,Latvia,2024,45.4,8,4,Inicio,834
Alojamento,"Inquilino, renda social",LV,Latvia,2024,45.4,8,4,Fim,836
Alojamento,"Inquilino, renda social",MT,Malta,2024,39.1,8,4,Inicio,834
Alojamento,"Inquilino, renda social",MT,Malta,2024,39.1,8,4,Fim,836
Alojamento,"Inquilino, renda social",NL,Netherlands,2024,37.6,8,4,Inicio,834
Alojamento,"Inquilino, renda social",NL,Netherlands,2024,37.6,8,4,Fim,836
Alojamento,"Inquilino, renda social",NO,Norway,2024,40.9,8,4,Inicio,834
Alojamento,"Inquilino, renda social",NO,Norway,2024,40.9,8,4,Fim,836
Alojamento,"Inquilino, renda social",PL,Poland,2024,25.2,8,4,Inicio,834
Alojamento,"Inquilino, renda social",PL,Poland,2024,25.2,8,4,Fim,836
Alojamento,"Inquilino, renda social",PT,Portugal,2024,31,8,4,Inicio,834
Alojamento,"Inquilino, renda social",PT,Portugal,2024,31,8,4,Fim,836
Alojamento,"Inquilino, renda social",RO,Romania,2024,37.8,8,4,Inicio,834
Alojamento,"Inquilino, renda social",RO,Romania,2024,37.8,8,4,Fim,836
Alojamento,"Inquilino, renda social",RS,Serbia,2024,31.3,8,4,Inicio,834
Alojamento,"Inquilino, renda social",RS,Serbia,2024,31.3,8,4,Fim,836
Alojamento,"Inquilino, renda social",SE,Sweden,2024,52.1,8,4,Inicio,834
Alojamento,"Inquilino, renda social",SE,Sweden,2024,52.1,8,4,Fim,836
Alojamento,"Inquilino, renda social",SI,Slovenia,2024,19.4,8,4,Inicio,834
Alojamento,"Inquilino, renda social",SI,Slovenia,2024,19.4,8,4,Fim,836
Alojamento,"Inquilino, renda social",SK,Slovakia,2024,43.5,8,4,Inicio,834
Alojamento,"Inquilino, renda social",SK,Slovakia,2024,43.5,8,4,Fim,836
Alojamento,"Inquilino, renda social",TR,Türkiye,2024,35.7,8,4,Inicio,834
Alojamento,"Inquilino, renda social",TR,Türkiye,2024,35.7,8,4,Fim,836
Alojamento,"Inquilino, preços de mercado",AT,Austria,2024,29.2,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",AT,Austria,2024,29.2,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",BE,Belgium,2024,33.4,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",BE,Belgium,2024,33.4,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",BG,Bulgaria,2024,24.6,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",BG,Bulgaria,2024,24.6,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",CY,Cyprus,2024,29.8,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",CY,Cyprus,2024,29.8,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",CZ,Czechia,2024,27.9,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",CZ,Czechia,2024,27.9,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",DE,Germany,2024,28.3,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",DE,Germany,2024,28.3,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",DK,Denmark,2024,31.8,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",DK,Denmark,2024,31.8,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",EE,Estonia,2024,31.2,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",EE,Estonia,2024,31.2,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",EL,Greece,2024,32.2,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",EL,Greece,2024,32.2,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",ES,Spain,2024,42.4,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",ES,Spain,2024,42.4,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",FI,Finland,2024,35.3,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",FI,Finland,2024,35.3,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",FR,France,2024,29.8,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",FR,France,2024,29.8,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",HR,Croatia,2024,29,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",HR,Croatia,2024,29,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",HU,Hungary,2024,26.9,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",HU,Hungary,2024,26.9,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",IE,Ireland,2024,29.6,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",IE,Ireland,2024,29.6,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",IT,Italy,2024,34.9,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",IT,Italy,2024,34.9,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",LT,Lithuania,2024,15.7,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",LT,Lithuania,2024,15.7,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",LU,Luxembourg,2024,30.7,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",LU,Luxembourg,2024,30.7,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",LV,Latvia,2024,25.9,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",LV,Latvia,2024,25.9,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",MT,Malta,2024,22.6,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",MT,Malta,2024,22.6,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",NL,Netherlands,2024,16.9,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",NL,Netherlands,2024,16.9,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",NO,Norway,2024,44.8,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",NO,Norway,2024,44.8,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",PL,Poland,2024,21.2,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",PL,Poland,2024,21.2,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",PT,Portugal,2024,27.7,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",PT,Portugal,2024,27.7,8,3,Fim,839
Alojamento,"Inquilino, preços de mercado",RO,Romania,2024,23.3,8,3,Inicio,837
Alojamento,"Inquilino, preços de mercado",RO,Romania,2024,23.3,8,3,Fim,839
